Zipcode,ZoneName,Small,Medium,Large,ShippingClass,,,ZipZoneID,ZipCode,ZoneID,ShippingClass,ZoneName
96717,10,53,80,105,No Shipping Class Assigned,,,,,,,
96718,12,53,80,105,No Shipping Class Assigned,,,,,,,
96719,12,53,80,105,No Shipping Class Assigned,,,,,,,
96720,12,53,80,105,No Shipping Class Assigned,,,,,,,
96721,12,53,80,105,No Shipping Class Assigned,,,,,,,
96722,12,53,80,105,No Shipping Class Assigned,,,,,,,
96725,12,53,80,105,No Shipping Class Assigned,,,,,,,
96726,12,53,80,105,No Shipping Class Assigned,,,,,,,
96727,12,53,80,105,No Shipping Class Assigned,,,,,,,
96728,12,53,80,105,No Shipping Class Assigned,,,,,,,
96729,12,53,80,105,No Shipping Class Assigned,,,,,,,
96730,10,53,80,105,No Shipping Class Assigned,,,,,,,
96731,10,53,80,105,No Shipping Class Assigned,,,,,,,
96732,12,53,80,105,No Shipping Class Assigned,,,,,,,
96733,12,53,80,105,No Shipping Class Assigned,,,,,,,
96734,10,53,80,105,No Shipping Class Assigned,,,,,,,
96735,12,53,80,105,No Shipping Class Assigned,,,,,,,
96736,12,53,80,105,No Shipping Class Assigned,,,,,,,
96737,12,53,80,105,No Shipping Class Assigned,,,,,,,
96738,12,53,80,105,No Shipping Class Assigned,,,,,,,
96739,12,53,80,105,No Shipping Class Assigned,,,,,,,
96740,12,53,80,105,No Shipping Class Assigned,,,,,,,
96741,12,53,80,105,No Shipping Class Assigned,,,,,,,
96742,12,53,80,105,No Shipping Class Assigned,,,,,,,
96743,12,53,80,105,No Shipping Class Assigned,,,,,,,
96744,10,53,80,105,No Shipping Class Assigned,,,,,,,
96745,12,53,80,105,No Shipping Class Assigned,,,,,,,
96746,12,53,80,105,No Shipping Class Assigned,,,,,,,
96747,12,53,80,105,No Shipping Class Assigned,,,,,,,
96748,12,53,80,105,No Shipping Class Assigned,,,,,,,
96749,12,53,80,105,No Shipping Class Assigned,,,,,,,
96750,12,53,80,105,No Shipping Class Assigned,,,,,,,
96751,12,53,80,105,No Shipping Class Assigned,,,,,,,
96752,12,53,80,105,No Shipping Class Assigned,,,,,,,
96753,12,53,80,105,No Shipping Class Assigned,,,,,,,
96754,12,53,80,105,No Shipping Class Assigned,,,,,,,
96755,12,53,80,105,No Shipping Class Assigned,,,,,,,
96756,12,53,80,105,No Shipping Class Assigned,,,,,,,
96757,12,53,80,105,No Shipping Class Assigned,,,,,,,
96758,10,53,80,105,No Shipping Class Assigned,,,,,,,
96759,10,53,80,105,No Shipping Class Assigned,,,,,,,
96760,12,53,80,105,No Shipping Class Assigned,,,,,,,
96761,12,53,80,105,No Shipping Class Assigned,,,,,,,
96762,10,53,80,105,No Shipping Class Assigned,,,,,,,
96763,12,53,80,105,No Shipping Class Assigned,,,,,,,
96764,12,53,80,105,No Shipping Class Assigned,,,,,,,
96765,12,53,80,105,No Shipping Class Assigned,,,,,,,
96766,12,53,80,105,No Shipping Class Assigned,,,,,,,
96767,12,53,80,105,No Shipping Class Assigned,,,,,,,
96768,12,53,80,105,No Shipping Class Assigned,,,,,,,
96769,12,53,80,105,No Shipping Class Assigned,,,,,,,
96770,12,53,80,105,No Shipping Class Assigned,,,,,,,
96771,12,53,80,105,No Shipping Class Assigned,,,,,,,
96772,12,53,80,105,No Shipping Class Assigned,,,,,,,
96773,12,53,80,105,No Shipping Class Assigned,,,,,,,
96774,12,53,80,105,No Shipping Class Assigned,,,,,,,
96775,10,53,80,105,No Shipping Class Assigned,,,,,,,
96776,12,53,80,105,No Shipping Class Assigned,,,,,,,
96777,12,53,80,105,No Shipping Class Assigned,,,,,,,
96778,12,53,80,105,No Shipping Class Assigned,,,,,,,
96779,12,53,80,105,No Shipping Class Assigned,,,,,,,
96780,12,53,80,105,No Shipping Class Assigned,,,,,,,
96781,12,53,80,105,No Shipping Class Assigned,,,,,,,
96782,10,53,80,105,No Shipping Class Assigned,,,,,,,
96783,12,53,80,105,No Shipping Class Assigned,,,,,,,
96784,12,53,80,105,No Shipping Class Assigned,,,,,,,
96785,12,53,80,105,No Shipping Class Assigned,,,,,,,
96786,12,53,80,105,No Shipping Class Assigned,,,,,,,
96787,12,53,80,105,No Shipping Class Assigned,,,,,,,
96788,12,53,80,105,No Shipping Class Assigned,,,,,,,
96789,10,53,80,105,No Shipping Class Assigned,,,,,,,
96790,12,53,80,105,No Shipping Class Assigned,,,,,,,
96791,10,53,80,105,No Shipping Class Assigned,,,,,,,
96792,10,53,80,105,No Shipping Class Assigned,,,,,,,
96793,12,53,80,105,No Shipping Class Assigned,,,,,,,
96794,10,53,80,105,No Shipping Class Assigned,,,,,,,
96795,10,53,80,105,No Shipping Class Assigned,,,,,,,
96796,12,53,80,105,No Shipping Class Assigned,,,,,,,
96797,10,53,80,105,No Shipping Class Assigned,,,,,,,
96798,12,53,80,105,No Shipping Class Assigned,,,,,,,
96799,12,53,80,105,No Shipping Class Assigned,,,,,,,
96800,12,53,80,105,No Shipping Class Assigned,,,,,,,
96801,10,53,80,105,No Shipping Class Assigned,,,,,,,
96802,10,53,80,105,No Shipping Class Assigned,,,,,,,
96803,10,53,80,105,No Shipping Class Assigned,,,,,,,
96804,10,53,80,105,No Shipping Class Assigned,,,,,,,
96805,10,53,80,105,No Shipping Class Assigned,,,,,,,
96806,10,53,80,105,No Shipping Class Assigned,,,,,,,
96807,10,53,80,105,No Shipping Class Assigned,,,,,,,
96808,10,53,80,105,No Shipping Class Assigned,,,,,,,
96809,10,53,80,105,No Shipping Class Assigned,,,,,,,
96810,10,53,80,105,No Shipping Class Assigned,,,,,,,
96811,10,53,80,105,No Shipping Class Assigned,,,,,,,
96812,10,53,80,105,No Shipping Class Assigned,,,,,,,
96813,10,53,80,105,No Shipping Class Assigned,,,,,,,
96814,10,53,80,105,No Shipping Class Assigned,,,,,,,
96815,10,53,80,105,No Shipping Class Assigned,,,,,,,
96816,10,53,80,105,No Shipping Class Assigned,,,,,,,
96817,10,53,80,105,No Shipping Class Assigned,,,,,,,
96818,10,53,80,105,No Shipping Class Assigned,,,,,,,
96819,10,53,80,105,No Shipping Class Assigned,,,,,,,
96820,10,53,80,105,No Shipping Class Assigned,,,,,,,
96821,10,53,80,105,No Shipping Class Assigned,,,,,,,
96822,10,53,80,105,No Shipping Class Assigned,,,,,,,
96823,10,53,80,105,No Shipping Class Assigned,,,,,,,
96824,10,53,80,105,No Shipping Class Assigned,,,,,,,
96825,10,53,80,105,No Shipping Class Assigned,,,,,,,
96826,10,53,80,105,No Shipping Class Assigned,,,,,,,
96827,10,53,80,105,No Shipping Class Assigned,,,,,,,
96828,10,53,80,105,No Shipping Class Assigned,,,,,,,
96829,10,53,80,105,No Shipping Class Assigned,,,,,,,
96830,10,53,80,105,No Shipping Class Assigned,,,,,,,
96831,10,53,80,105,No Shipping Class Assigned,,,,,,,
96832,10,53,80,105,No Shipping Class Assigned,,,,,,,
96833,10,53,80,105,No Shipping Class Assigned,,,,,,,
96834,10,53,80,105,No Shipping Class Assigned,,,,,,,
96835,10,53,80,105,No Shipping Class Assigned,,,,,,,
96836,10,53,80,105,No Shipping Class Assigned,,,,,,,
96837,10,53,80,105,No Shipping Class Assigned,,,,,,,
96838,10,53,80,105,No Shipping Class Assigned,,,,,,,
96839,10,53,80,105,No Shipping Class Assigned,,,,,,,
96840,10,53,80,105,No Shipping Class Assigned,,,,,,,
96841,10,53,80,105,No Shipping Class Assigned,,,,,,,
96842,10,53,80,105,No Shipping Class Assigned,,,,,,,
96843,10,53,80,105,No Shipping Class Assigned,,,,,,,
96844,10,53,80,105,No Shipping Class Assigned,,,,,,,
96845,10,53,80,105,No Shipping Class Assigned,,,,,,,
96846,10,53,80,105,No Shipping Class Assigned,,,,,,,
96847,10,53,80,105,No Shipping Class Assigned,,,,,,,
96848,10,53,80,105,No Shipping Class Assigned,,,,,,,
96849,10,53,80,105,No Shipping Class Assigned,,,,,,,
96850,10,53,80,105,No Shipping Class Assigned,,,,,,,
96851,10,53,80,105,No Shipping Class Assigned,,,,,,,
96852,10,53,80,105,No Shipping Class Assigned,,,,,,,
96853,10,53,80,105,No Shipping Class Assigned,,,,,,,
96854,10,53,80,105,No Shipping Class Assigned,,,,,,,
96855,10,53,80,105,No Shipping Class Assigned,,,,,,,
96856,10,53,80,105,No Shipping Class Assigned,,,,,,,
96857,10,53,80,105,No Shipping Class Assigned,,,,,,,
96858,10,53,80,105,No Shipping Class Assigned,,,,,,,
96859,10,53,80,105,No Shipping Class Assigned,,,,,,,
96860,10,53,80,105,No Shipping Class Assigned,,,,,,,
96861,10,53,80,105,No Shipping Class Assigned,,,,,,,
96862,10,53,80,105,No Shipping Class Assigned,,,,,,,
96863,10,53,80,105,No Shipping Class Assigned,,,,,,,
96864,12,53,80,105,No Shipping Class Assigned,,,,,,,
96865,12,53,80,105,No Shipping Class Assigned,,,,,,,
96866,12,53,80,105,No Shipping Class Assigned,,,,,,,
96867,12,53,80,105,No Shipping Class Assigned,,,,,,,
96868,12,53,80,105,No Shipping Class Assigned,,,,,,,
96869,12,53,80,105,No Shipping Class Assigned,,,,,,,
96870,12,53,80,105,No Shipping Class Assigned,,,,,,,
96871,12,53,80,105,No Shipping Class Assigned,,,,,,,
96872,12,53,80,105,No Shipping Class Assigned,,,,,,,
96873,12,53,80,105,No Shipping Class Assigned,,,,,,,
96874,12,53,80,105,No Shipping Class Assigned,,,,,,,
96875,12,53,80,105,No Shipping Class Assigned,,,,,,,
96876,12,53,80,105,No Shipping Class Assigned,,,,,,,
96877,12,53,80,105,No Shipping Class Assigned,,,,,,,
96878,12,53,80,105,No Shipping Class Assigned,,,,,,,
96879,12,53,80,105,No Shipping Class Assigned,,,,,,,
96880,12,53,80,105,No Shipping Class Assigned,,,,,,,
96881,12,53,80,105,No Shipping Class Assigned,,,,,,,
96882,12,53,80,105,No Shipping Class Assigned,,,,,,,
96883,12,53,80,105,No Shipping Class Assigned,,,,,,,
96884,12,53,80,105,No Shipping Class Assigned,,,,,,,
96885,12,53,80,105,No Shipping Class Assigned,,,,,,,
96886,12,53,80,105,No Shipping Class Assigned,,,,,,,
96887,12,53,80,105,No Shipping Class Assigned,,,,,,,
96888,12,53,80,105,No Shipping Class Assigned,,,,,,,
96889,12,53,80,105,No Shipping Class Assigned,,,,,,,
96890,12,53,80,105,No Shipping Class Assigned,,,,,,,
96891,12,53,80,105,No Shipping Class Assigned,,,,,,,
96892,12,53,80,105,No Shipping Class Assigned,,,,,,,
96893,12,53,80,105,No Shipping Class Assigned,,,,,,,
96894,12,53,80,105,No Shipping Class Assigned,,,,,,,
96895,12,53,80,105,No Shipping Class Assigned,,,,,,,
96896,12,53,80,105,No Shipping Class Assigned,,,,,,,
96897,12,53,80,105,No Shipping Class Assigned,,,,,,,
96898,12,53,80,105,No Shipping Class Assigned,,,,,,,
96899,12,53,80,105,No Shipping Class Assigned,,,,,,,
99500,11,53,80,105,No Shipping Class Assigned,,,,,,,
99501,9,50,77,100,No Shipping Class Assigned,,,,,,,
99502,9,50,77,100,No Shipping Class Assigned,,,,,,,
99503,9,50,77,100,No Shipping Class Assigned,,,,,,,
99504,9,50,77,100,No Shipping Class Assigned,,,,,,,
99505,9,50,77,100,No Shipping Class Assigned,,,,,,,
99506,9,50,77,100,No Shipping Class Assigned,,,,,,,
99507,9,50,77,100,No Shipping Class Assigned,,,,,,,
99508,9,50,77,100,No Shipping Class Assigned,,,,,,,
99509,9,50,77,100,No Shipping Class Assigned,,,,,,,
99510,9,50,77,100,No Shipping Class Assigned,,,,,,,
99511,9,50,77,100,No Shipping Class Assigned,,,,,,,
99512,9,50,77,100,No Shipping Class Assigned,,,,,,,
99513,9,50,77,100,No Shipping Class Assigned,,,,,,,
99514,9,50,77,100,No Shipping Class Assigned,,,,,,,
99515,9,50,77,100,No Shipping Class Assigned,,,,,,,
99516,9,50,77,100,No Shipping Class Assigned,,,,,,,
99517,9,50,77,100,No Shipping Class Assigned,,,,,,,
99518,9,50,77,100,No Shipping Class Assigned,,,,,,,
99519,9,50,77,100,No Shipping Class Assigned,,,,,,,
99520,9,50,77,100,No Shipping Class Assigned,,,,,,,
99521,9,50,77,100,No Shipping Class Assigned,,,,,,,
99522,9,50,77,100,No Shipping Class Assigned,,,,,,,
99523,9,50,77,100,No Shipping Class Assigned,,,,,,,
99524,9,50,77,100,No Shipping Class Assigned,,,,,,,
99525,11,53,80,105,No Shipping Class Assigned,,,,,,,
99526,11,53,80,105,No Shipping Class Assigned,,,,,,,
99527,11,53,80,105,No Shipping Class Assigned,,,,,,,
99528,11,53,80,105,No Shipping Class Assigned,,,,,,,
99529,9,50,77,100,No Shipping Class Assigned,,,,,,,
99530,9,50,77,100,No Shipping Class Assigned,,,,,,,
99531,11,53,80,105,No Shipping Class Assigned,,,,,,,
99532,11,53,80,105,No Shipping Class Assigned,,,,,,,
99533,11,53,80,105,No Shipping Class Assigned,,,,,,,
99534,11,53,80,105,No Shipping Class Assigned,,,,,,,
99535,11,53,80,105,No Shipping Class Assigned,,,,,,,
99536,11,53,80,105,No Shipping Class Assigned,,,,,,,
99537,11,53,80,105,No Shipping Class Assigned,,,,,,,
99538,11,53,80,105,No Shipping Class Assigned,,,,,,,
99539,11,53,80,105,No Shipping Class Assigned,,,,,,,
99540,9,50,77,100,No Shipping Class Assigned,,,,,,,
99541,11,53,80,105,No Shipping Class Assigned,,,,,,,
99542,11,53,80,105,No Shipping Class Assigned,,,,,,,
99543,11,53,80,105,No Shipping Class Assigned,,,,,,,
99544,11,53,80,105,No Shipping Class Assigned,,,,,,,
99545,11,53,80,105,No Shipping Class Assigned,,,,,,,
99546,11,53,80,105,No Shipping Class Assigned,,,,,,,
99547,11,53,80,105,No Shipping Class Assigned,,,,,,,
99548,11,53,80,105,No Shipping Class Assigned,,,,,,,
99549,11,53,80,105,No Shipping Class Assigned,,,,,,,
99550,11,53,80,105,No Shipping Class Assigned,,,,,,,
99551,11,53,80,105,No Shipping Class Assigned,,,,,,,
99552,11,53,80,105,No Shipping Class Assigned,,,,,,,
99553,11,53,80,105,No Shipping Class Assigned,,,,,,,
99554,11,53,80,105,No Shipping Class Assigned,,,,,,,
99555,11,53,80,105,No Shipping Class Assigned,,,,,,,
99556,11,53,80,105,No Shipping Class Assigned,,,,,,,
99557,11,53,80,105,No Shipping Class Assigned,,,,,,,
99558,11,53,80,105,No Shipping Class Assigned,,,,,,,
99559,11,53,80,105,No Shipping Class Assigned,,,,,,,
99560,11,53,80,105,No Shipping Class Assigned,,,,,,,
99561,11,53,80,105,No Shipping Class Assigned,,,,,,,
99562,11,53,80,105,No Shipping Class Assigned,,,,,,,
99563,11,53,80,105,No Shipping Class Assigned,,,,,,,
99564,11,53,80,105,No Shipping Class Assigned,,,,,,,
99565,11,53,80,105,No Shipping Class Assigned,,,,,,,
99566,11,53,80,105,No Shipping Class Assigned,,,,,,,
99567,9,50,77,100,No Shipping Class Assigned,,,,,,,
99568,11,53,80,105,No Shipping Class Assigned,,,,,,,
99569,11,53,80,105,No Shipping Class Assigned,,,,,,,
99570,11,53,80,105,No Shipping Class Assigned,,,,,,,
99571,11,53,80,105,No Shipping Class Assigned,,,,,,,
99572,11,53,80,105,No Shipping Class Assigned,,,,,,,
99573,11,53,80,105,No Shipping Class Assigned,,,,,,,
99574,11,53,80,105,No Shipping Class Assigned,,,,,,,
99575,11,53,80,105,No Shipping Class Assigned,,,,,,,
99576,11,53,80,105,No Shipping Class Assigned,,,,,,,
99577,9,50,77,100,No Shipping Class Assigned,,,,,,,
99578,11,53,80,105,No Shipping Class Assigned,,,,,,,
99579,11,53,80,105,No Shipping Class Assigned,,,,,,,
99580,11,53,80,105,No Shipping Class Assigned,,,,,,,
99581,11,53,80,105,No Shipping Class Assigned,,,,,,,
99582,11,53,80,105,No Shipping Class Assigned,,,,,,,
99583,11,53,80,105,No Shipping Class Assigned,,,,,,,
99584,11,53,80,105,No Shipping Class Assigned,,,,,,,
99585,11,53,80,105,No Shipping Class Assigned,,,,,,,
99586,11,53,80,105,No Shipping Class Assigned,,,,,,,
99587,11,53,80,105,No Shipping Class Assigned,,,,,,,
99588,11,53,80,105,No Shipping Class Assigned,,,,,,,
99589,11,53,80,105,No Shipping Class Assigned,,,,,,,
99590,11,53,80,105,No Shipping Class Assigned,,,,,,,
99591,11,53,80,105,No Shipping Class Assigned,,,,,,,
99592,11,53,80,105,No Shipping Class Assigned,,,,,,,
99593,11,53,80,105,No Shipping Class Assigned,,,,,,,
99594,11,53,80,105,No Shipping Class Assigned,,,,,,,
99595,11,53,80,105,No Shipping Class Assigned,,,,,,,
99596,11,53,80,105,No Shipping Class Assigned,,,,,,,
99597,11,53,80,105,No Shipping Class Assigned,,,,,,,
99598,11,53,80,105,No Shipping Class Assigned,,,,,,,
99599,11,53,80,105,No Shipping Class Assigned,,,,,,,
99600,11,53,80,105,No Shipping Class Assigned,,,,,,,
99601,11,53,80,105,No Shipping Class Assigned,,,,,,,
99602,11,53,80,105,No Shipping Class Assigned,,,,,,,
99603,11,53,80,105,No Shipping Class Assigned,,,,,,,
99604,11,53,80,105,No Shipping Class Assigned,,,,,,,
99605,11,53,80,105,No Shipping Class Assigned,,,,,,,
99606,11,53,80,105,No Shipping Class Assigned,,,,,,,
99607,11,53,80,105,No Shipping Class Assigned,,,,,,,
99608,11,53,80,105,No Shipping Class Assigned,,,,,,,
99609,11,53,80,105,No Shipping Class Assigned,,,,,,,
99610,11,53,80,105,No Shipping Class Assigned,,,,,,,
99611,11,53,80,105,No Shipping Class Assigned,,,,,,,
99612,11,53,80,105,No Shipping Class Assigned,,,,,,,
99613,11,53,80,105,No Shipping Class Assigned,,,,,,,
99614,11,53,80,105,No Shipping Class Assigned,,,,,,,
99615,11,53,80,105,No Shipping Class Assigned,,,,,,,
99616,11,53,80,105,No Shipping Class Assigned,,,,,,,
99617,11,53,80,105,No Shipping Class Assigned,,,,,,,
99618,11,53,80,105,No Shipping Class Assigned,,,,,,,
99619,11,53,80,105,No Shipping Class Assigned,,,,,,,
99620,11,53,80,105,No Shipping Class Assigned,,,,,,,
99621,11,53,80,105,No Shipping Class Assigned,,,,,,,
99622,11,53,80,105,No Shipping Class Assigned,,,,,,,
99623,11,53,80,105,No Shipping Class Assigned,,,,,,,
99624,11,53,80,105,No Shipping Class Assigned,,,,,,,
99625,11,53,80,105,No Shipping Class Assigned,,,,,,,
99626,11,53,80,105,No Shipping Class Assigned,,,,,,,
99627,11,53,80,105,No Shipping Class Assigned,,,,,,,
99628,11,53,80,105,No Shipping Class Assigned,,,,,,,
99629,11,53,80,105,No Shipping Class Assigned,,,,,,,
99630,11,53,80,105,No Shipping Class Assigned,,,,,,,
99631,11,53,80,105,No Shipping Class Assigned,,,,,,,
99632,11,53,80,105,No Shipping Class Assigned,,,,,,,
99633,11,53,80,105,No Shipping Class Assigned,,,,,,,
99634,11,53,80,105,No Shipping Class Assigned,,,,,,,
99635,11,53,80,105,No Shipping Class Assigned,,,,,,,
99636,11,53,80,105,No Shipping Class Assigned,,,,,,,
99637,11,53,80,105,No Shipping Class Assigned,,,,,,,
99638,11,53,80,105,No Shipping Class Assigned,,,,,,,
99639,11,53,80,105,No Shipping Class Assigned,,,,,,,
99640,11,53,80,105,No Shipping Class Assigned,,,,,,,
99641,11,53,80,105,No Shipping Class Assigned,,,,,,,
99642,11,53,80,105,No Shipping Class Assigned,,,,,,,
99643,11,53,80,105,No Shipping Class Assigned,,,,,,,
99644,11,53,80,105,No Shipping Class Assigned,,,,,,,
99645,11,53,80,105,No Shipping Class Assigned,,,,,,,
99646,11,53,80,105,No Shipping Class Assigned,,,,,,,
99647,11,53,80,105,No Shipping Class Assigned,,,,,,,
99648,11,53,80,105,No Shipping Class Assigned,,,,,,,
99649,11,53,80,105,No Shipping Class Assigned,,,,,,,
99650,11,53,80,105,No Shipping Class Assigned,,,,,,,
99651,11,53,80,105,No Shipping Class Assigned,,,,,,,
99652,11,53,80,105,No Shipping Class Assigned,,,,,,,
99653,11,53,80,105,No Shipping Class Assigned,,,,,,,
99654,11,53,80,105,No Shipping Class Assigned,,,,,,,
99655,11,53,80,105,No Shipping Class Assigned,,,,,,,
99656,11,53,80,105,No Shipping Class Assigned,,,,,,,
99657,11,53,80,105,No Shipping Class Assigned,,,,,,,
99658,11,53,80,105,No Shipping Class Assigned,,,,,,,
99659,11,53,80,105,No Shipping Class Assigned,,,,,,,
99660,11,53,80,105,No Shipping Class Assigned,,,,,,,
99661,11,53,80,105,No Shipping Class Assigned,,,,,,,
99662,11,53,80,105,No Shipping Class Assigned,,,,,,,
99663,11,53,80,105,No Shipping Class Assigned,,,,,,,
99664,11,53,80,105,No Shipping Class Assigned,,,,,,,
99665,11,53,80,105,No Shipping Class Assigned,,,,,,,
99666,11,53,80,105,No Shipping Class Assigned,,,,,,,
99667,11,53,80,105,No Shipping Class Assigned,,,,,,,
99668,11,53,80,105,No Shipping Class Assigned,,,,,,,
99669,11,53,80,105,No Shipping Class Assigned,,,,,,,
99670,11,53,80,105,No Shipping Class Assigned,,,,,,,
99671,11,53,80,105,No Shipping Class Assigned,,,,,,,
99672,11,53,80,105,No Shipping Class Assigned,,,,,,,
99673,11,53,80,105,No Shipping Class Assigned,,,,,,,
99674,11,53,80,105,No Shipping Class Assigned,,,,,,,
99675,11,53,80,105,No Shipping Class Assigned,,,,,,,
99676,11,53,80,105,No Shipping Class Assigned,,,,,,,
99677,11,53,80,105,No Shipping Class Assigned,,,,,,,
99678,11,53,80,105,No Shipping Class Assigned,,,,,,,
99679,11,53,80,105,No Shipping Class Assigned,,,,,,,
99680,11,53,80,105,No Shipping Class Assigned,,,,,,,
99681,11,53,80,105,No Shipping Class Assigned,,,,,,,
99682,11,53,80,105,No Shipping Class Assigned,,,,,,,
99683,11,53,80,105,No Shipping Class Assigned,,,,,,,
99684,11,53,80,105,No Shipping Class Assigned,,,,,,,
99685,11,53,80,105,No Shipping Class Assigned,,,,,,,
99686,11,53,80,105,No Shipping Class Assigned,,,,,,,
99687,11,53,80,105,No Shipping Class Assigned,,,,,,,
99688,11,53,80,105,No Shipping Class Assigned,,,,,,,
99689,11,53,80,105,No Shipping Class Assigned,,,,,,,
99690,11,53,80,105,No Shipping Class Assigned,,,,,,,
99691,11,53,80,105,No Shipping Class Assigned,,,,,,,
99692,11,53,80,105,No Shipping Class Assigned,,,,,,,
99693,11,53,80,105,No Shipping Class Assigned,,,,,,,
99694,11,53,80,105,No Shipping Class Assigned,,,,,,,
99695,11,53,80,105,No Shipping Class Assigned,,,,,,,
99696,11,53,80,105,No Shipping Class Assigned,,,,,,,
99697,11,53,80,105,No Shipping Class Assigned,,,,,,,
99698,11,53,80,105,No Shipping Class Assigned,,,,,,,
99699,11,53,80,105,No Shipping Class Assigned,,,,,,,
99700,11,53,80,105,No Shipping Class Assigned,,,,,,,
99701,11,53,80,105,No Shipping Class Assigned,,,,,,,
99702,11,53,80,105,No Shipping Class Assigned,,,,,,,
99703,11,53,80,105,No Shipping Class Assigned,,,,,,,
99704,11,53,80,105,No Shipping Class Assigned,,,,,,,
99705,11,53,80,105,No Shipping Class Assigned,,,,,,,
99706,11,53,80,105,No Shipping Class Assigned,,,,,,,
99707,11,53,80,105,No Shipping Class Assigned,,,,,,,
99708,11,53,80,105,No Shipping Class Assigned,,,,,,,
99709,11,53,80,105,No Shipping Class Assigned,,,,,,,
99710,11,53,80,105,No Shipping Class Assigned,,,,,,,
99711,11,53,80,105,No Shipping Class Assigned,,,,,,,
99712,11,53,80,105,No Shipping Class Assigned,,,,,,,
99713,11,53,80,105,No Shipping Class Assigned,,,,,,,
99714,11,53,80,105,No Shipping Class Assigned,,,,,,,
99715,11,53,80,105,No Shipping Class Assigned,,,,,,,
99716,11,53,80,105,No Shipping Class Assigned,,,,,,,
99717,11,53,80,105,No Shipping Class Assigned,,,,,,,
99718,11,53,80,105,No Shipping Class Assigned,,,,,,,
99719,11,53,80,105,No Shipping Class Assigned,,,,,,,
99720,11,53,80,105,No Shipping Class Assigned,,,,,,,
99721,11,53,80,105,No Shipping Class Assigned,,,,,,,
